id,Age,Gender,Income,Education,FamilyStatus,CurrentCar,AgeOfCurrentCar,MunicipalityType,FuturePurchase
156823,39,Female,34500.5,College,Merried,Purchased as used,2001,Urban,Used
178304,28,Female,39001,College,Merried,Purchased as used,2001,Urban,Used
277034,46,Female,40000.5,College,Merried,Purchased as used,2001,Rural,Used
307187,45,Female,93001,College,Merried,Purchased as used,2001,Urban,Used
145211,39,Male,13500.5,College,Merried,Purchased as used,2001,Urban,Used
131537,43,Male,18001,College,Merried,Purchased as used,2001,Urban,Used
46386,42,Male,19500.5,College,Merried,Purchased as used,2001,Urban,Used
122992,40,Male,22001,College,Merried,Purchased as used,2001,Urban,Used
174235,44,Male,30000.5,College,Merried,Purchased as used,2001,Urban,Used
260153,39,Male,40000.5,College,Merried,Purchased as used,2001,Urban,Used
310856,29,Female,26000.5,College,Merried,Purchased as used,2000,Rural,Used
153754,33,Female,35666.6666666667,College,Merried,Purchased as used,2000,Rural,Used
252019,34,Male,34500.5,College,Merried,Purchased as used,1999.5,Urban,Used
306909,27,Female,23000.3333333333,College,Merried,Purchased as used,1999,Urban,Used
145202,40,Female,52001,College,Merried,Purchased as used,1999,Urban,Used
175209,40,Male,22500.5,College,Merried,Purchased as used,1999,Urban,Used
178706,40,Male,52001,College,Merried,Purchased as used,1999,Urban,Used
55568,33,Male,53500,College,Merried,Purchased as used,1998.66666666667,Urban,Used
196583,34,Female,3500.5,College,Merried,Purchased as used,1998,Urban,Used
197978,37,Female,18001,College,Merried,Purchased as used,1998,Urban,Used
187040,24,Female,22500.5,College,Merried,Purchased as used,1998,Urban,Used
187951,37,Female,26000.5,College,Merried,Purchased as used,1998,Urban,Used
42924,29,Female,30000.5,College,Merried,Purchased as used,1998,Urban,Used
145258,29,Female,40000.5,College,Merried,Purchased as used,1998,Urban,Used
131731,42,Male,16500.5,College,Merried,Purchased as used,1998,Urban,Used
118266,32,Male,17333.6666666667,College,Merried,Purchased as used,1998,Urban,Used
145259,34,Male,22500.5,College,Merried,Purchased as used,1998,Urban,Used
174923,37,Male,30000.5,College,Merried,Purchased as used,1998,Rural,Used
45535,41,Male,53500,College,Merried,Purchased as used,1998,Urban,Used
307033,36,Male,11501,College,Merried,Purchased as used,1997,Urban,Used
184006,30,Male,22500.5,College,Merried,Purchased as used,1997,Urban,Used
141293,34,Female,27001,College,Merried,Purchased as used,1996.5,Rural,Used
174846,32,Female,34500.5,College,Merried,Purchased as a new,1996.5,Urban,Used
174500,49,Female,33001,College,Merried,Purchased as used,1996,Urban,Used
187016,33,Female,11501,College,Merried,Purchased as used,1995,Rural,Used
307460,28,Female,13800.2,College,Merried,Purchased as used,1994,Urban,Used
136671,47,Male,40000.5,College,Merried,Purchased as used,1992.5,Rural,Used
183827,34,Female,20000.25,College,Merried,Purchased as used,1992,Urban,Used
306992,40,Male,26000.5,College,Merried,Purchased as used,1992,Urban,Used
223444,39,Male,93001,College,Merried,Purchased as used,1992,Urban,Used
175413,37,Female,11000.5,College,Merried,Purchased as used,1991,Urban,Used
136514,38,Male,33001,College,Merried,Purchased as used,1991,Urban,Used
32649,36,Male,34500.5,College,Merried,Purchased as used,1991,Urban,Used
174891,46,Male,39001,College,Merried,Purchased as a new,1990,Urban,Used
33022,29,Male,46500.5,College,Merried,Purchased as a new,1990,Urban,Used
251796,24,Female,22001,College,Merried,Purchased as used,1988,Urban,Used
310864,29,Male,26667,College,Merried,Purchased as used,1988,Urban,Used
310847,45,Male,30000.5,College,Merried,Purchased as used,1987,Urban,Used
306995,22,Male,26000.5,College,Merried,Purchased as a new,1981,Rural,Used
37235,31,Female,53500,Unfinished university,Merried,Purchased as used,2010,Urban,Used
174746,46,Male,53500,Unfinished university,Merried,Purchased as a new,2009,Urban,Used
33595,37,Male,46500.5,Unfinished university,Merried,Purchased as used,2008,Urban,Used
307472,32,Female,39001,Unfinished university,Merried,Purchased as used,2006,Urban,Used
31106,39,Female,46500.5,Unfinished university,Merried,Purchased as used,2005.5,Urban,Used
175439,31,Female,30000.5,Unfinished university,Merried,Purchased as used,2005,Urban,Used
118103,36,Female,45001,Unfinished university,Merried,Purchased as a new,2005,Rural,Used
307220,42,Male,30000.5,Unfinished university,Merried,Purchased as used,2005,Urban,Used
186972,31,Male,53500,Unfinished university,Merried,Purchased as used,2005,Urban,Used
145822,31,Male,46500.5,Unfinished university,Merried,Purchased as a new,2005,Urban,Used
44132,46,Female,45001,Unfinished university,Merried,Purchased as used,2004,Urban,Used
133809,37,Female,53500,Unfinished university,Merried,Purchased as used,2004,Urban,Used
195714,37,Female,34500.5,Unfinished university,Merried,Purchased as used,2003,Rural,Used
132205,40,Female,35666.6666666667,Unfinished university,Merried,Purchased as used,2003,Rural,Used
150554,25,Female,53500,Unfinished university,Merried,Purchased as used,2003,Urban,Used
201502,45,Male,22001,Unfinished university,Merried,Purchased as used,2003,Urban,Used
37222,27,Male,52001,Unfinished university,Merried,Purchased as used,2003,Urban,Used
154612,31,Female,53500,Unfinished university,Merried,Purchased as used,2002,Urban,Used
174375,36,Female,53500,Unfinished university,Merried,Purchased as used,2002,Urban,Used
185401,36,Female,53500,Unfinished university,Merried,Purchased as used,2002,Urban,Used
132047,35,Female,31000.3333333333,Unfinished university,Merried,Purchased as a new,2002,Urban,Used
251170,32,Male,34500.5,Unfinished university,Merried,Purchased as used,2002,Urban,Used
154161,31,Male,39001,Unfinished university,Merried,Purchased as used,2002,Urban,Used
174722,29,Male,40000.5,Unfinished university,Merried,Purchased as used,2002,Urban,Used
193433,49,Male,53500,Unfinished university,Merried,Purchased as used,2002,Urban,Used
33610,33,Male,53500,Unfinished university,Merried,Purchased as used,2002,Urban,Used
174845,32,Male,69001,Unfinished university,Merried,Purchased as used,2002,Urban,Used
117248,41,Male,39001,Unfinished university,Merried,Purchased as a new,2002,Urban,Used
37268,32,Female,3500.5,Unfinished university,Merried,Purchased as used,2001,Urban,Used
260981,43,Female,30000.5,Unfinished university,Merried,Purchased as used,2001,Urban,Used
188151,40,Female,52001,Unfinished university,Merried,Purchased as used,2001,Urban,Used
39324,34,Male,13500.5,Unfinished university,Merried,Purchased as used,2001,Urban,Used
184122,45,Male,26750,Unfinished university,Merried,Purchased as used,2001,Urban,Used
261026,47,Male,30000.5,Unfinished university,Merried,Purchased as used,2001,Urban,Used
45448,33,Male,35666.6666666667,Unfinished university,Merried,Purchased as used,2001,Urban,Used
147108,37,Male,40000.5,Unfinished university,Merried,Purchased as used,2001,Urban,Used
277002,43,Female,53500,Unfinished university,Merried,Purchased as a new,2000.5,Urban,Used
272947,36,Female,40000.5,Unfinished university,Merried,Purchased as used,2000,Urban,Used
118236,40,Male,107000,Unfinished university,Merried,Purchased as used,2000,Urban,Used
187898,40,Female,46500.5,Unfinished university,Merried,Purchased as used,1999.5,Urban,Used
39266,43,Female,53500,Unfinished university,Merried,Purchased as used,1999,Urban,Used
267444,36,Male,34500.5,Unfinished university,Merried,Purchased as used,1999,Urban,Used
193720,31,Male,34500.5,Unfinished university,Merried,Purchased as a new,1999,Rural,Used
160003,26,Female,26667,Unfinished university,Merried,Purchased as used,1998,Urban,Used
184954,30,Female,20000.25,Unfinished university,Merried,Purchased as a new,1998,Rural,Used
175396,39,Male,46500.5,Unfinished university,Merried,Purchased as used,1998,Urban,Used
55548,49,Male,30000.5,Unfinished university,Merried,Purchased as a new,1998,Urban,Used
307312,35,Male,18600.2,Unfinished university,Merried,Purchased as used,1997.5,Urban,Used
183781,41,Male,3500.5,Unfinished university,Merried,Purchased as used,1997,Rural,Used
141470,37,Male,26750,Unfinished university,Merried,Purchased as used,1997,Urban,Used
117726,33,Male,93001,Unfinished university,Merried,Purchased as used,1996.5,Urban,Used
188396,28,Female,7001,Unfinished university,Merried,Purchased as used,1996,Urban,Used
306695,29,Male,35666.6666666667,Unfinished university,Merried,Purchased as used,1996,Urban,Used
174222,34,Male,23000.3333333333,Unfinished university,Merried,Purchased as used,1995,Urban,Used
60214,33,Male,31000.3333333333,Unfinished university,Merried,Purchased as a new,1994.5,Urban,Used
154111,33,Male,19500.5,Unfinished university,Merried,Purchased as used,1994,Urban,Used
117940,41,Male,26000.5,Unfinished university,Merried,Purchased as used,1993,Urban,Used
193455,44,Female,26000.5,Unfinished university,Merried,Purchased as used,1992,Urban,Used
141230,34,Male,26750,Unfinished university,Merried,Purchased as used,1992,Urban,Used
184019,42,Female,46500.5,Unfinished university,Merried,Purchased as a new,1991,Urban,Used
57672,44,Male,3500.5,Unfinished university,Merried,Purchased as used,1991,Urban,Used
42886,44,Male,19500.5,Unfinished university,Merried,Purchased as used,1991,Urban,Used
179374,33,Male,22001,Unfinished university,Merried,Purchased as used,1991,Urban,Used
154605,36,Male,15285.7142857143,Unfinished university,Merried,Purchased as used,1990,Rural,Used
178700,41,Male,46500.5,Unfinished university,Merried,Purchased as used,1990,Urban,Used
144793,34,Male,60001,Unfinished university,Merried,Purchased as used,1990,Urban,Used
150308,49,Female,26000.5,Unfinished university,Merried,Purchased as used,1989,Urban,Used
193324,30,Female,52001,Unfinished university,Merried,Purchased as used,1988.5,Urban,Used
223553,37,Female,7001,Unfinished university,Merried,Purchased as used,1988,Urban,Used
198011,42,Female,26000.5,Unfinished university,Merried,Purchased as used,1987,Urban,Used
252408,43,Female,22001,Unfinished university,Merried,Purchased as used,1984,Urban,Used
178126,26,Male,26000.5,Unfinished university,Merried,Purchased as used,1984,Urban,Used
196580,33,Male,34500.5,Unfinished university,Merried,Purchased as used,1984,Rural,Used
310064,35,Male,17333.6666666667,High school,Merried,Purchased as a new,2012,Urban,Used
193496,35,Female,17333.6666666667,High school,Merried,Purchased as a new,2010,Urban,Used
44087,42,Male,107000,High school,Merried,Purchased as a new,2009,Urban,Used
118901,42,Female,40000.5,High school,Merried,Purchased as used,2008,Urban,Used
151243,22,Male,26000.5,High school,Merried,Purchased as a new,2008,Urban,Used
259340,31,Female,19500.5,High school,Merried,Purchased as used,2007,Urban,Used
310849,43,Male,40000.5,High school,Merried,Purchased as used,2007,Urban,Used
168333,23,Female,7001,High school,Merried,Purchased as used,2006,Rural,Used
37188,42,Female,26000.5,High school,Merried,Purchased as used,2006,Urban,Used
153916,23,Female,33001,High school,Merried,Purchased as used,2006,Urban,Used
174837,39,Male,26000.5,High school,Merried,Purchased as used,2006,Urban,Used
183809,29,Male,33001,High school,Merried,Purchased as used,2006,Urban,Used
278817,38,Male,34500.5,High school,Merried,Purchased as used,2006,Urban,Used
184011,39,Female,60001,High school,Merried,Purchased as used,2005,Urban,Used
118888,48,Female,30000.5,High school,Merried,Purchased as a new,2005,Urban,Used
117923,30,Male,22500.5,High school,Merried,Purchased as used,2005,Urban,Used
177778,32,Male,26000.5,High school,Merried,Purchased as used,2005,Urban,Used
175346,42,Male,39001,High school,Merried,Purchased as used,2005,Rural,Used
310762,46,Male,60001,High school,Merried,Purchased as used,2005,Urban,Used
118105,35,Female,53500,High school,Merried,Purchased as used,2004.5,Urban,Used
259312,39,Female,22500.5,High school,Merried,Purchased as used,2004,Rural,Used
74582,49,Female,22500.5,High school,Merried,Purchased as used,2004,Urban,Used
136530,34,Female,40000.5,High school,Merried,Purchased as used,2004,Urban,Used
193594,30,Female,40000.5,High school,Merried,Purchased as used,2004,Urban,Used
251523,36,Female,52001,High school,Merried,Purchased as used,2004,Urban,Used
37137,31,Female,53500,High school,Merried,Purchased as used,2004,Urban,Used
276781,35,Female,60001,High school,Merried,Purchased as used,2004,Urban,Used
165279,29,Male,7001,High school,Merried,Purchased as used,2004,Urban,Used
144754,41,Male,9000.5,High school,Merried,Purchased as used,2004,Urban,Used
159503,23,Male,22500.5,High school,Merried,Purchased as used,2004,Urban,Used
251724,31,Male,27001,High school,Merried,Purchased as used,2004,Urban,Used
259341,43,Male,30000.5,High school,Merried,Purchased as used,2004,Urban,Used
136690,41,Male,34500.5,High school,Merried,Purchased as used,2004,Urban,Used
174723,29,Male,40000.5,High school,Merried,Purchased as used,2004,Urban,Used
260990,37,Male,46500.5,High school,Merried,Purchased as used,2004,Urban,Used
159502,23,Male,52001,High school,Merried,Purchased as used,2004,Urban,Used
136543,34,Male,53500,High school,Merried,Purchased as used,2004,Urban,Used
183818,39,Male,9000.5,High school,Merried,Purchased as used,2003.5,Urban,Used
260769,36,Male,22500.5,High school,Merried,Purchased as used,2003.5,Urban,Used
39306,26,Female,21400,High school,Merried,Purchased as used,2003,Urban,Used
186947,38,Female,26000.5,High school,Merried,Purchased as used,2003,Urban,Used
131978,36,Female,30000.5,High school,Merried,Purchased as used,2003,Urban,Used
144755,38,Female,53500,High school,Merried,Purchased as used,2003,Urban,Used
117567,36,Female,60001,High school,Merried,Purchased as used,2003,Urban,Used
187907,38,Female,69001,High school,Merried,Purchased as used,2003,Urban,Used
117913,46,Female,107000,High school,Merried,Purchased as used,2003,Urban,Used
141162,39,Male,4500.5,High school,Merried,Purchased as used,2003,Urban,Used
153770,30,Male,19500.5,High school,Merried,Purchased as used,2003,Urban,Used
306156,38,Male,34500.5,High school,Merried,Purchased as used,2003,Urban,Used
175473,32,Male,39001,High school,Merried,Purchased as used,2003,Urban,Used
150465,45,Male,46500.5,High school,Merried,Purchased as used,2003,Urban,Used
306832,40,Male,46500.5,High school,Merried,Purchased as used,2003,Urban,Used
153790,40,Male,53500,High school,Merried,Purchased as used,2003,Urban,Used
118686,39,Male,80001,High school,Merried,Purchased as used,2003,Rural,Used
153984,32,Male,26750,High school,Merried,Purchased as a new,2002.66666666667,Urban,Used
141444,32,Female,3500.5,High school,Merried,Purchased as used,2002,Urban,Used
177779,31,Female,7001,High school,Merried,Purchased as used,2002,Urban,Used
224489,22,Female,7001,High school,Merried,Purchased as used,2002,Urban,Used
