State,Gender,Year,Name,Frequency
FL,female,2012,Emma,1071
TX,male,2015,Christian,1071
CA,female,2017,Amelia,1069
NY,female,2015,Isabella,1069
TX,male,2010,Sebastian,1069
CA,female,2013,Elizabeth,1068
TX,male,2011,Joseph,1068
TX,female,2017,Evelyn,1068
CA,female,2010,Alyssa,1067
TX,male,2013,James,1066
CA,female,2015,Evelyn,1065
CA,female,2011,Evelyn,1064
CA,male,2016,Gabriel,1064
CA,female,2017,Aria,1064
CA,male,2017,Luke,1064
NY,male,2010,David,1064
TX,male,2015,Nathan,1064
TX,male,2016,Isaac,1064
TX,female,2013,Camila,1063
TX,male,2013,Julian,1063
CA,male,2012,Dominic,1062
TX,male,2014,Christian,1062
CA,male,2015,Christian,1061
TX,male,2011,Julian,1061
NY,male,2014,Matthew,1060
TX,male,2012,Isaac,1060
TX,male,2015,Joseph,1060
CA,female,2013,Charlotte,1059
FL,female,2017,Sophia,1057
TX,male,2017,Samuel,1057
CA,female,2010,Brianna,1056
CA,female,2016,Amelia,1056
CA,female,2016,Penelope,1056
CA,male,2015,Damian,1055
NY,male,2015,Joseph,1055
NY,male,2016,Lucas,1055
TX,male,2012,Joseph,1054
CA,female,2014,Chloe,1053
NY,male,2010,Justin,1053
NY,male,2015,Mason,1053
TX,female,2010,Natalie,1053
CA,female,2015,Scarlett,1052
TX,male,2010,Diego,1052
TX,male,2013,Aaron,1052
TX,male,2014,Joseph,1052
CA,female,2017,Mila,1051
FL,male,2013,Noah,1050
NY,male,2014,Alexander,1049
TX,male,2014,Gabriel,1049
TX,male,2015,Mateo,1049
CA,female,2013,Chloe,1048
FL,female,2016,Mia,1048
CA,male,2014,Caleb,1047
NY,female,2010,Emma,1047
NY,male,2013,Alexander,1047
NY,male,2017,Lucas,1047
TX,male,2014,Aaron,1046
CA,male,2013,Jackson,1045
TX,male,2016,Samuel,1045
CA,female,2012,Evelyn,1044
NY,male,2012,Aiden,1044
CA,male,2017,Santiago,1043
TX,male,2010,James,1043
TX,male,2012,James,1043
TX,male,2010,Isaac,1042
CA,female,2010,Madison,1040
CA,male,2012,Juan,1040
CA,male,2017,Joshua,1040
TX,male,2014,Andrew,1040
TX,male,2014,Logan,1040
FL,female,2013,Olivia,1039
NY,male,2010,Joshua,1038
TX,female,2011,Camila,1038
TX,male,2014,Samuel,1038
CA,male,2011,Carlos,1037
CA,female,2012,Genesis,1037
CA,female,2015,Madison,1037
TX,male,2012,Benjamin,1036
TX,male,2014,Julian,1036
TX,male,2016,Aaron,1036
CA,male,2012,Evan,1035
CA,male,2016,Leonardo,1035
FL,male,2014,Jacob,1035
NY,male,2014,Lucas,1034
TX,female,2011,Sofia,1034
TX,male,2012,Julian,1034
TX,male,2016,Oliver,1034
CA,male,2012,Jordan,1033
TX,male,2014,Adrian,1033
FL,male,2012,Ethan,1032
FL,female,2015,Mia,1032
TX,male,2015,John,1032
CA,male,2012,Ivan,1030
FL,male,2017,Lucas,1030
NY,male,2014,Daniel,1029
TX,male,2012,Samuel,1029
CA,male,2013,Caleb,1028
TX,male,2012,Caleb,1028
CA,male,2013,Luke,1027
TX,male,2010,Caleb,1027
TX,male,2017,Aaron,1027
CA,female,2016,Alexa,1025
TX,female,2016,Avery,1025
CA,male,2010,Justin,1024
FL,male,2012,Michael,1024
FL,male,2014,Michael,1024
CA,female,2016,Elizabeth,1023
CA,male,2014,Brandon,1022
TX,male,2011,Jesus,1022
TX,male,2013,Joseph,1022
CA,male,2010,Liam,1021
CA,male,2012,Diego,1021
FL,male,2010,Alexander,1021
TX,male,2010,Samuel,1020
TX,female,2016,Evelyn,1020
TX,male,2017,Angel,1020
FL,female,2017,Ava,1019
NY,male,2015,Lucas,1019
TX,female,2016,Elizabeth,1019
TX,male,2015,Gabriel,1018
CA,male,2017,Gabriel,1017
NY,female,2016,Isabella,1017
TX,male,2016,John,1017
CA,male,2015,Jackson,1016
NY,female,2015,Mia,1016
TX,female,2011,Madison,1016
TX,male,2013,John,1015
NY,male,2016,Matthew,1014
NY,male,2017,Joseph,1014
TX,male,2012,Adrian,1014
TX,male,2015,Andrew,1014
CA,male,2012,Jackson,1013
NY,male,2015,Daniel,1013
TX,male,2012,John,1013
CA,male,2013,Dominic,1012
CA,male,2013,Jesus,1012
CA,male,2014,Jackson,1012
TX,male,2015,Samuel,1012
TX,male,2011,Aaron,1011
CA,female,2016,Samantha,1010
TX,male,2015,Adrian,1010
TX,male,2015,Juan,1010
CA,male,2012,Nicholas,1009
CA,female,2013,Genesis,1007
NY,female,2017,Sophia,1007
TX,male,2011,Samuel,1007
TX,male,2013,Samuel,1007
TX,female,2014,Avery,1007
TX,male,2017,Christopher,1007
TX,male,2017,Mason,1007
CA,female,2016,Aria,1006
FL,female,2017,Mia,1006
NY,female,2016,Ava,1006
TX,male,2015,Jonathan,1006
FL,male,2015,Jacob,1005
TX,male,2017,Isaac,1005
CA,female,2010,Kimberly,1004
CA,male,2013,Evan,1004
TX,male,2012,Aaron,1004
CA,male,2016,Christian,1003
TX,male,2010,Mason,1003
CA,female,2012,Ashley,1002
CA,female,2015,Elizabeth,1001
CA,male,2010,Caleb,1000
FL,male,2012,Mason,1000
FL,female,2016,Ava,1000
NY,female,2013,Mia,1000
TX,male,2016,Nathan,999
CA,female,2011,Kimberly,998
FL,male,2010,Ethan,998
NY,male,2013,Ryan,998
CA,female,2013,Audrey,997
FL,male,2014,Mason,997
TX,male,2015,Logan,997
TX,male,2016,Gabriel,997
CA,female,2012,Madison,996
NY,female,2017,Mia,996
TX,male,2016,Christian,996
CA,female,2014,Madison,995
FL,male,2016,Jacob,995
CA,female,2012,Zoe,994
TX,male,2014,Jonathan,994
TX,male,2016,Joseph,994
CA,male,2012,Caleb,993
TX,male,2015,Aaron,993
CA,female,2010,Alexa,992
FL,male,2012,Noah,992
TX,male,2010,Logan,992
TX,female,2015,Elizabeth,992
FL,male,2016,Lucas,991
FL,male,2015,Mason,990
NY,female,2014,Mia,990
CA,male,2016,Damian,989
CA,male,2017,Leonardo,989
NY,female,2010,Ava,989
NY,male,2017,Michael,989
TX,male,2011,Benjamin,989
TX,male,2017,Joshua,989
FL,male,2011,Daniel,988
NY,male,2010,Aiden,988
NY,male,2015,Alexander,988
CA,female,2015,Penelope,987
FL,male,2013,Michael,987
NY,female,2017,Ava,987
TX,female,2017,Charlotte,987
CA,male,2010,Jason,986
FL,male,2011,Michael,986
FL,male,2016,Elijah,986
NY,male,2015,Aiden,986
CA,male,2013,Luis,985
CA,male,2014,Jesus,985
FL,female,2011,Emma,985
FL,male,2011,Noah,985
NY,male,2013,Anthony,985
NY,male,2016,Joseph,985
CA,male,2015,Kevin,984
FL,male,2012,Liam,984
TX,male,2011,John,984
TX,female,2012,Camila,984
CA,male,2012,Jason,983
NY,male,2014,Jayden,983
TX,male,2016,Adrian,983
NY,male,2011,Christopher,981
CA,female,2010,Evelyn,980
NY,female,2010,Madison,980
NY,male,2012,David,980
TX,female,2015,Avery,980
CA,male,2014,Evan,979
CA,female,2016,Chloe,979
NY,male,2010,Nicholas,978
NY,male,2017,Matthew,978
CA,female,2010,Valeria,977
NY,male,2013,Lucas,977
TX,female,2010,Chloe,977
CA,male,2015,Dominic,976
TX,male,2017,Lucas,976
CA,female,2013,Madison,975
CA,female,2014,Genesis,975
FL,male,2011,Anthony,973
NY,male,2012,Noah,973
TX,female,2013,Elizabeth,973
TX,male,2013,Caleb,973
FL,female,2014,Mia,972
CA,male,2011,Jordan,971
CA,male,2014,Jason,971
FL,male,2015,Ethan,970
FL,male,2015,Lucas,970
TX,male,2016,Juan,970
CA,male,2011,Jackson,969
CA,male,2012,Carlos,969
FL,male,2010,Joshua,969
FL,male,2014,Ethan,969
NY,male,2016,Mason,969
TX,female,2011,Victoria,969
TX,male,2012,Luke,969
TX,male,2016,Santiago,969
CA,male,2011,Jason,968
NY,female,2012,Ava,968
CA,male,2010,Alejandro,967
CA,male,2010,Tyler,967
TX,female,2010,Elizabeth,967
TX,male,2016,Josiah,966
CA,female,2014,Scarlett,965
CA,female,2016,Avery,965
CA,male,2017,Damian,965
FL,male,2013,Mason,965
NY,male,2015,Dylan,964
CA,male,2016,Jackson,963
CA,male,2011,Justin,962
CA,female,2013,Evelyn,962
CA,male,2010,John,961
CA,female,2014,Grace,961
CA,male,2016,Dominic,961
NY,male,2011,David,961
NY,male,2013,Dylan,961
TX,female,2011,Natalie,961
CA,female,2015,Zoe,960
IL,female,2012,Sophia,960
CA,female,2017,Elizabeth,959
TX,male,2011,Luis,959
TX,male,2010,Isaiah,958
CA,female,2015,Chloe,957
NY,male,2011,Justin,957
TX,male,2013,Jesus,956
TX,male,2017,Anthony,956
TX,male,2017,Joseph,956
FL,male,2011,Joshua,955
NY,female,2011,Ava,954
FL,male,2010,Daniel,953
FL,male,2014,Alexander,953
TX,male,2010,Brandon,953
TX,male,2010,Dylan,953
NY,female,2016,Mia,952
NY,female,2017,Isabella,951
TX,male,2011,Caleb,951
FL,male,2013,Ethan,950
TX,male,2011,James,949
TX,female,2012,Victoria,949
NY,male,2013,Aiden,948
NY,male,2013,David,948
CA,male,2010,Miguel,947
CA,female,2015,Natalie,947
NY,female,2010,Emily,947
IL,female,2010,Isabella,945
FL,male,2011,Elijah,945
FL,male,2012,Alexander,945
CA,male,2013,Juan,944
TX,female,2017,Amelia,944
CA,male,2015,Leonardo,943
CA,female,2017,Chloe,943
CA,male,2010,Jordan,942
CA,male,2014,Diego,942
NY,male,2011,Joshua,942
NY,male,2017,Ethan,942
TX,female,2014,Madison,941
TX,male,2017,Adrian,941
TX,male,2011,Isaiah,940
TX,male,2016,Lucas,940
TX,female,2013,Avery,939
TX,female,2015,Evelyn,939
FL,male,2017,Elijah,938
NY,male,2016,Daniel,938
CA,male,2013,Jordan,937
CA,male,2015,Brandon,937
CA,male,2016,Santiago,937
FL,male,2011,Alexander,936
FL,female,2015,Ava,936
TX,male,2012,Isaiah,936
TX,male,2016,Andrew,936
TX,female,2017,Elizabeth,936
CA,female,2011,Alyssa,935
CA,male,2011,Damian,935
TX,male,2010,Benjamin,935
CA,female,2011,Andrea,934
FL,male,2013,Daniel,934
TX,male,2014,Jesus,934
NY,male,2016,Alexander,932
NY,male,2017,Logan,932
TX,male,2012,Dylan,932
FL,male,2012,Elijah,931
FL,female,2013,Mia,931
CA,female,2011,Hailey,930
NY,male,2011,Liam,930
NY,male,2016,Dylan,930
TX,female,2014,Elizabeth,930
CA,female,2014,Zoe,929
FL,male,2014,Jayden,929
TX,male,2010,Carlos,929
TX,male,2013,Jackson,929
TX,female,2015,Madison,929
CA,female,2015,Avery,928
FL,male,2011,Mason,928
TX,male,2014,Santiago,928
FL,male,2015,Alexander,927
NY,female,2014,Ava,927
CA,male,2016,Evan,926
TX,male,2012,Ryan,926
CA,male,2014,John,925
CA,male,2015,Caleb,925
NY,male,2014,Ryan,925
TX,male,2010,Kevin,925
TX,male,2011,Brandon,925
TX,male,2011,Ryan,925
TX,male,2013,Luis,925
NY,male,2015,James,924
NY,female,2015,Ava,923
FL,male,2016,Michael,922
TX,male,2015,Oliver,922
CA,female,2014,Melanie,921
CA,male,2015,Adam,921
IL,female,2010,Sophia,921
NY,female,2012,Emily,921
TX,female,2010,Camila,921
TX,male,2017,Josiah,921
TX,female,2012,Elizabeth,920
CA,female,2011,Ella,919
CA,female,2016,Madison,919
TX,female,2010,Addison,919
FL,male,2013,Elijah,918
TX,male,2012,Jesus,918
CA,male,2011,Luke,917
FL,male,2014,Elijah,917
FL,male,2015,Michael,917
NY,male,2014,Dylan,917
CA,male,2016,Ivan,916
CA,male,2017,Leo,916
FL,male,2011,Aiden,916
PA,male,2011,Mason,916
TX,female,2017,Avery,916
CA,female,2012,Charlotte,915
CA,male,2013,John,915
FL,female,2011,Olivia,915
NY,female,2011,Emily,915
TX,male,2017,Christian,915
CA,male,2013,Jack,914
IL,male,2010,Alexander,914
FL,male,2015,Elijah,914
TX,male,2010,Aaron,914
TX,male,2011,Diego,914
TX,male,2011,Dylan,914
CA,male,2015,Henry,913
CA,female,2016,Zoe,913
IL,male,2010,Jacob,913
NY,male,2017,Mason,913
TX,male,2011,Luke,912
CA,female,2010,Hailey,911
FL,female,2012,Olivia,911
FL,male,2016,Matthew,911
TX,male,2015,Jackson,911
CA,male,2014,Adam,910
FL,male,2017,Matthew,910
NY,female,2013,Ava,910
CA,male,2014,Santiago,909
CA,male,2015,Diego,909
FL,male,2016,Mason,909
TX,female,2016,Charlotte,909
CA,male,2011,John,908
CA,female,2014,Allison,908
CA,male,2017,Christian,908
FL,male,2010,Matthew,908
NY,male,2014,David,908
NY,male,2015,David,908
TX,male,2014,Luis,908
CA,male,2011,Ivan,907
CA,male,2013,Nicholas,907
CA,female,2015,Allison,907
TX,female,2012,Madison,907
TX,female,2013,Madison,907
CA,female,2010,Zoe,906
CA,female,2011,Alexa,906
CA,male,2011,Caleb,906
CA,male,2012,John,906
CA,male,2013,Jason,906
NY,male,2014,Aiden,906
TX,male,2015,Isaiah,906
IL,female,2014,Olivia,905
NY,male,2014,James,905
NY,male,2016,Aiden,904
CA,female,2010,Jocelyn,903
CA,female,2013,Zoe,903
CA,male,2013,Carlos,903
CA,female,2014,Ariana,903
CA,female,2014,Audrey,903
CA,female,2015,Grace,903
CA,male,2016,Kevin,903
TX,female,2011,Elizabeth,903
CA,female,2010,Bella,902
CA,female,2011,Zoe,902
CA,female,2012,Hailey,902
NY,male,2010,Noah,902
CA,male,2014,Jack,901
CA,male,2010,Luke,900
CA,male,2012,Luke,900
CA,male,2014,Luis,900
CA,male,2014,Nicholas,900
CA,male,2015,Nicholas,900
NY,male,2011,Nicholas,900
CA,female,2010,Ella,899
CA,male,2016,Jason,899
FL,male,2011,Ethan,899
IL,male,2011,Alexander,899
FL,male,2014,Daniel,899
NY,male,2010,James,899
NY,female,2013,Emily,899
PA,female,2010,Isabella,899
PA,female,2013,Emma,899
NY,male,2011,Noah,898
CA,female,2016,Genesis,897
CA,male,2016,Levi,897
TX,male,2011,Jordan,897
CA,female,2015,Aria,896
CA,male,2017,Henry,896
CA,male,2017,Levi,896
TX,male,2011,Liam,896
CA,male,2012,Adam,895
CA,female,2014,Avery,894
FL,male,2010,Gabriel,894
FL,male,2011,Matthew,894
TX,male,2014,Caleb,894
TX,male,2017,Gabriel,894
TX,male,2016,Isaiah,893
IL,female,2011,Sophia,892
NY,male,2014,Anthony,892
CA,male,2013,Adam,891
OH,male,2011,Mason,891
TX,male,2015,Caleb,891
CA,female,2016,Grace,890
NY,male,2011,James,890
NY,male,2012,Dylan,890
CA,male,2010,Gavin,889
CA,female,2012,Melanie,889
CA,male,2017,Dominic,889
FL,female,2010,Olivia,889
FL,male,2010,Christopher,889
IL,female,2013,Olivia,889
CA,male,2011,Dominic,888
TX,male,2017,Nathan,888
CA,male,2014,Ian,887
CA,male,2015,Evan,887
CA,female,2016,Mila,887
CA,male,2013,Oliver,886
NY,male,2015,Jayden,886
CA,female,2011,Audrey,885
NY,male,2017,James,885
TX,male,2015,Jeremiah,885
CA,male,2017,Jackson,884
NY,male,2011,William,884
PA,female,2014,Emma,884
TX,male,2010,Ryan,884
TX,female,2011,Chloe,884
CA,male,2010,Jack,883
CA,female,2015,Amelia,883
FL,male,2011,Christopher,883
FL,male,2015,Daniel,883
NY,male,2013,James,883
CA,female,2010,Kayla,882
CA,male,2011,Santiago,882
CA,male,2012,Santiago,882
CA,male,2016,Owen,882
TX,female,2012,Natalie,882
TX,male,2012,Luis,882
TX,male,2016,Luis,882
NY,female,2014,Emily,881
CA,male,2012,Ian,879
FL,male,2012,Matthew,879
NY,male,2016,Benjamin,879
TX,female,2014,Evelyn,879
TX,male,2015,Luis,879
FL,male,2013,Anthony,878
NY,male,2016,James,878
TX,male,2012,Jordan,878
CA,male,2016,Henry,877
CA,female,2017,Zoe,877
CA,female,2013,Grace,876
FL,male,2012,Aiden,876
NY,male,2012,Lucas,876
TX,male,2017,Levi,876
CA,female,2013,Melanie,875
CA,male,2016,Jack,875
NY,male,2015,Benjamin,875
PA,female,2011,Sophia,875
TX,male,2016,Jeremiah,875
CA,female,2015,Audrey,874
CA,male,2015,Jack,874
CA,male,2016,Adam,874
CA,male,2016,Caleb,874
FL,male,2013,Alexander,874
NY,male,2011,Andrew,874
TX,male,2016,Logan,874
CA,male,2014,Leonardo,873
CA,female,2015,Genesis,873
CA,female,2017,Grace,873
PA,female,2012,Emma,873
TX,male,2010,Jordan,873
TX,male,2016,Jonathan,873
CA,female,2010,Andrea,872
TX,male,2016,Caleb,871
CA,male,2015,Ian,870
FL,male,2016,Ethan,870
CA,female,2017,Samantha,869
NY,male,2014,Benjamin,869
PA,male,2012,Mason,869
CA,female,2010,Melanie,867
CA,male,2010,Giovanni,867
NY,male,2017,Dylan,867
CA,female,2010,Alexis,866
CA,male,2017,Jack,866
FL,male,2012,Daniel,866
IL,male,2015,Noah,866
FL,male,2017,Logan,866
FL,male,2015,Matthew,865
TX,male,2014,Isaiah,865
NY,male,2015,Ryan,864
PA,female,2012,Sophia,864
TX,female,2016,Harper,864
CA,male,2015,Jesus,863
TX,female,2010,Victoria,863
CA,female,2012,Audrey,862
CA,male,2013,Josiah,862
CA,male,2016,Diego,862
FL,male,2010,Aiden,861
CA,female,2015,Mila,860
FL,male,2010,Elijah,860
CA,male,2013,Diego,859
CA,male,2014,Jordan,859
NY,male,2010,William,859
TX,male,2010,Luke,859
TX,male,2015,Jesus,859
CA,female,2014,Penelope,857
CA,male,2015,Luis,857
IL,female,2013,Sophia,857
TX,male,2011,Carlos,857
TX,male,2017,John,857
CA,female,2011,Genesis,856
CA,female,2012,Kimberly,856
CA,male,2013,Ian,856
CA,male,2014,Ivan,856
CA,male,2017,Ian,856
TX,male,2011,Jackson,856
CA,female,2014,Alexa,855
CA,male,2015,Jason,855
CA,male,2017,Elias,855
FL,male,2013,Matthew,855
TX,male,2012,Carlos,855
TX,male,2015,Josiah,855
CA,female,2010,Allison,854
CA,male,2015,Levi,854
CA,female,2017,Genesis,854
FL,male,2016,Alexander,854
TX,female,2010,Sofia,854
TX,male,2013,Logan,854
CA,female,2010,Grace,853
CA,male,2014,Juan,853
CA,female,2015,Ariana,853
IL,female,2011,Olivia,853
FL,male,2014,Lucas,853
OH,male,2012,Mason,853
CA,male,2010,Robert,852
CA,female,2011,Jocelyn,852
CA,female,2016,Audrey,852
FL,female,2012,Mia,852
NY,female,2011,Mia,852
TX,male,2015,Jaxon,852
CA,male,2017,Ivan,851
NY,male,2010,John,851
TX,male,2017,Andrew,851
FL,male,2017,Michael,850
NY,female,2011,Madison,850
CA,male,2011,Miguel,849
CA,male,2016,Josiah,849
NY,male,2010,Andrew,849
FL,male,2015,Jayden,848
FL,male,2017,Alexander,848
NY,female,2012,Madison,848
TX,male,2014,Ian,848
CA,male,2010,Jackson,847
CA,female,2011,Allison,847
FL,male,2017,Mason,846
TX,male,2013,Isaiah,846
TX,male,2013,Ryan,846
CA,female,2012,Alexa,845
CA,female,2012,Alyssa,845
FL,male,2010,David,845
NY,male,2010,Lucas,845
NY,male,2011,Lucas,845
NY,male,2012,Christopher,845
NY,male,2012,James,845
NY,male,2015,Logan,845
TX,male,2016,Ian,845
TX,male,2016,Jackson,845
CA,male,2013,Henry,844
TX,male,2013,Jordan,844
NY,female,2012,Mia,843
TX,male,2010,Jeremiah,843
TX,male,2012,Jeremiah,842
TX,female,2014,Zoe,842
IL,male,2014,Noah,841
CA,male,2012,Jeremiah,840
CA,male,2017,Adam,840
NY,male,2016,Ryan,840
TX,female,2012,Avery,840
TX,male,2012,Jackson,840
TX,male,2014,Jackson,839
CA,male,2011,Tyler,838
CA,male,2013,Eli,838
CA,male,2016,Jesus,838
CA,female,2017,Alexa,838
CA,male,2017,Josiah,838
FL,female,2010,Emma,838
OH,female,2012,Sophia,838
TX,male,2014,Ryan,838
CA,female,2012,Allison,837
FL,female,2014,Ava,837
CA,female,2011,Brianna,836
CA,male,2012,Jack,836
CA,male,2012,Mateo,836
CA,female,2016,Natalie,836
NY,male,2015,Anthony,836
TX,male,2011,Jeremiah,836
TX,male,2012,Brandon,836
TX,male,2015,Santiago,836
FL,male,2016,Jayden,835
TX,male,2013,Jeremiah,835
CA,male,2016,Nicholas,834
NY,male,2012,Nicholas,834
NY,male,2017,Alexander,834
CA,male,2012,Xavier,833
CA,female,2017,Madison,833
PA,male,2011,Michael,833
CA,male,2013,Ivan,832
CA,male,2015,Santiago,832
NY,male,2013,Nicholas,832
NY,male,2016,David,832
CA,female,2011,Lily,831
CA,female,2014,Aria,831
GA,male,2011,William,831
FL,male,2015,Aiden,831
CA,female,2014,Zoey,830
FL,female,2011,Emily,830
TX,female,2015,Allison,830
TX,male,2015,Wyatt,830
CA,male,2014,Henry,829
CA,male,2016,Ian,829
TX,female,2011,Evelyn,829
TX,female,2012,Zoe,829
CA,male,2010,Xavier,828
TX,male,2014,Jaxon,828
TX,male,2014,Levi,828
CA,male,2010,Bryan,827
CA,female,2011,Kaylee,827
CA,female,2011,Melanie,827
CA,male,2011,Adam,827
CA,female,2014,Ella,827
CA,male,2015,Josiah,827
CA,male,2015,Wyatt,827
FL,male,2012,Anthony,827
NY,female,2017,Charlotte,827
PA,male,2010,Michael,827
CA,male,2011,Jack,826
CA,female,2013,Alexa,826
TX,male,2016,Leonardo,826
CA,female,2012,Aubrey,825
CA,female,2016,Allison,825
TX,male,2013,Eli,825
TX,male,2014,Lucas,825
TX,female,2015,Zoe,825
CA,female,2012,Zoey,824
CA,female,2013,Ella,824
FL,male,2010,Noah,824
FL,male,2013,Gabriel,824
NY,male,2012,Joshua,824
NY,male,2014,Logan,824
OH,female,2014,Emma,824
TX,female,2016,Genesis,824
IL,female,2010,Olivia,823
FL,male,2012,Joshua,823
FL,male,2017,Dylan,823
PA,female,2011,Emma,823
OH,female,2012,Emma,823
TX,male,2012,Logan,823
CA,male,2011,Xavier,822
CA,male,2016,Elias,822
PA,male,2010,Jacob,822
TX,male,2015,Ian,822
TX,male,2015,Lucas,822
CA,male,2015,Owen,821
CA,male,2016,Eli,821
FL,male,2012,Christopher,821
FL,male,2017,Jacob,821
NC,male,2010,William,821
TX,female,2012,Genesis,821
CA,female,2015,Ella,820
CA,female,2015,Melanie,820
IL,female,2012,Olivia,820
FL,male,2013,Joshua,820
TX,male,2011,Logan,820
TX,female,2016,Zoe,820
CA,female,2013,Scarlett,819
CA,male,2017,Caleb,819
CA,female,2013,Zoey,818
FL,male,2013,Aiden,818
FL,male,2014,David,818
NY,male,2017,Ryan,818
TX,female,2015,Harper,818
TX,male,2015,Levi,818
CA,female,2013,Avery,817
FL,female,2010,Emily,817
TX,female,2013,Allison,817
FL,male,2011,Gabriel,816
IL,female,2011,Isabella,816
FL,male,2017,Sebastian,816
PA,male,2013,Mason,816
TX,male,2016,Jaxon,816
TX,male,2017,Jaxon,816
CA,female,2010,Lily,815
CA,male,2014,Carlos,815
FL,male,2014,Aiden,815
IL,female,2015,Olivia,815
NY,female,2010,Mia,815
NY,male,2017,Daniel,815
NY,male,2017,David,815
TX,female,2013,Zoe,815
TX,male,2016,Levi,815
CA,male,2010,Santiago,814
CA,male,2011,Jeremiah,814
CA,male,2014,Josiah,814
FL,male,2017,Daniel,814
CA,female,2011,Leah,813
CA,female,2012,Grace,813
IL,female,2012,Isabella,813
NY,male,2011,Benjamin,813
OH,female,2013,Emma,813
PA,male,2013,Liam,813
TX,male,2017,Juan,813
CA,female,2012,Ella,812
CA,female,2010,Audrey,811
CA,male,2016,Wyatt,811
NY,male,2012,William,811
TX,female,2015,Genesis,811
CA,male,2014,Levi,810
IL,female,2015,Emma,810
FL,male,2016,Sebastian,810
FL,male,2017,Ethan,810
TX,male,2013,Kevin,810
CA,male,2017,Wyatt,809
PA,female,2010,Sophia,809
CA,male,2012,Robert,808
CA,female,2016,Melanie,808
TX,female,2010,Ashley,808
TX,male,2010,Jackson,808
CA,female,2013,Bella,807
FL,male,2013,Lucas,806
NY,female,2015,Emily,806
PA,female,2011,Ava,806
TX,female,2010,Brianna,806
TX,female,2016,Madison,806
TX,female,2017,Scarlett,806
CA,female,2013,Allison,805
CA,female,2017,Ella,805
FL,male,2014,Logan,805
TX,male,2010,Landon,805
TX,male,2014,Kevin,805
CA,male,2011,Robert,804
FL,female,2013,Ava,804
FL,male,2014,Matthew,804
CA,female,2016,Zoey,803
FL,male,2014,Anthony,803
NY,male,2010,Benjamin,802
TX,female,2016,Scarlett,802
IL,male,2011,Michael,801
FL,male,2016,Aiden,801
TX,female,2013,Natalie,801
TX,female,2014,Allison,801
